run_id,text_id,detector,detector_version,pass_number,pass_date,scanned_at,presentation_order,run_status,score_field,score,displayed_score,displayed_label,error_code,error_detail,raw_response,ground_truth,genre,stress_type,word_count,ai_word_pct,source,created,authorship_state
R153,C058,Pangram,4.0,2,2026-08-29,2026-08-29T12:43:49,62,ok,fraction_ai,0.4275,42.8% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.4275, ""fraction_ai_assisted"": 0.1614, ""fraction_human"": 0.4111, ""scanned_at"": ""2026-08-29T12:43:49"", ""status"": ""ok""}",Hybrid,Blog / opinion,,841,75,2014 LiveJournal entry + GPT-4o replacements (75%),2026-08-20,rewritten_AI
R154,C061,Pangram,4.0,2,2026-08-29,2026-08-29T12:44:32,63,ok,fraction_ai,0.7451,74.5% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.7451, ""fraction_ai_assisted"": 0.0, ""fraction_human"": 0.2549, ""scanned_at"": ""2026-08-29T12:44:32"", ""status"": ""ok""}",Hybrid,Creative fiction,,515,75,2018 contest entry + Llama 3.3 70B replacements (75%),2026-08-23,rewritten_AI
R155,C055,Pangram,4.0,2,2026-08-29,2026-08-29T12:46:21,64,ok,fraction_ai,0.1884,18.8% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.1884, ""fraction_ai_assisted"": 0.231, ""fraction_human"": 0.5806, ""scanned_at"": ""2026-08-29T12:46:21"", ""status"": ""ok""}",Hybrid,News article,,721,75,2017 wire story + Claude 4 Sonnet replacements (75%),2026-08-17,rewritten_AI
R156,C003,Pangram,4.0,2,2026-08-29,2026-08-29T12:46:55,65,ok,fraction_ai,0.6596,66.0% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.6596, ""fraction_ai_assisted"": 0.0966, ""fraction_human"": 0.2438, ""scanned_at"": ""2026-08-29T12:46:55"", ""status"": ""ok""}",AI,Academic essay,,583,100,"Gemini 2.0 Flash, long-form setting",2026-07-25,fully_AI
R157,C079,Pangram,4.0,2,2026-08-29,2026-08-29T12:48:32,66,ok,fraction_ai,0.5186,51.9% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.5186, ""fraction_ai_assisted"": 0.1146, ""fraction_human"": 0.3668, ""scanned_at"": ""2026-08-29T12:48:32"", ""status"": ""ok""}",Human,Blog / opinion,Templated,322,0,"Grant-report narrative template, state arts board",2011-10-19,human_stress
R158,C013,Pangram,4.0,2,2026-08-29,2026-08-29T12:49:31,67,ok,fraction_ai,0.4587,45.9% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.4587, ""fraction_ai_assisted"": 0.0229, ""fraction_human"": 0.5184, ""scanned_at"": ""2026-08-29T12:49:31"", ""status"": ""ok""}",AI,Creative fiction,,967,100,"GPT-4o, short-story prompt",2026-08-13,fully_AI
R159,C070,Pangram,4.0,2,2026-08-29,2026-08-29T12:50:23,68,ok,fraction_ai,0.6548,65.5% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.6548, ""fraction_ai_assisted"": 0.2662, ""fraction_human"": 0.079, ""scanned_at"": ""2026-08-29T12:50:23"", ""status"": ""ok""}",Hybrid,Technical how-to,,762,75,2017 runbook + GPT-4o replacements (75%),2026-08-20,rewritten_AI
R160,C050,Pangram,4.0,2,2026-08-29,2026-08-29T12:51:32,69,ok,fraction_ai,0.1204,12.0% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.1204, ""fraction_ai_assisted"": 0.0213, ""fraction_human"": 0.8583, ""scanned_at"": ""2026-08-29T12:51:32"", ""status"": ""ok""}",Hybrid,Academic essay,,901,25,1911 Britannica agriculture article + GPT-4o replacements (25% by words),2026-08-12,AI_assisted
R161,C031,Pangram,4.0,2,2026-08-29,2026-08-29T12:52:54,70,ok,fraction_ai,0.1223,12.2% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.1223, ""fraction_ai_assisted"": 0.085, ""fraction_human"": 0.7927, ""scanned_at"": ""2026-08-29T12:52:54"", ""status"": ""ok""}",Human,Academic essay,,730,0,"Jane Addams, Peace and Bread in Time of War, ch. 3",1922-03-15,human
R162,C045,Pangram,4.0,2,2026-08-29,2026-08-29T12:54:01,71,ok,fraction_ai,0.475,47.5% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.475, ""fraction_ai_assisted"": 0.1384, ""fraction_human"": 0.3866, ""scanned_at"": ""2026-08-29T12:54:01"", ""status"": ""ok""}",Human,Marketing copy,,601,0,"Spring lookbook copy, Patagonia Worn Wear",2017-03-14,human
R163,C022,Pangram,4.0,2,2026-08-29,2026-08-29T12:55:15,72,ok,fraction_ai,0.8633,86.3% AI · AI,AI,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""AI"", ""headline"": ""AI Generated"", ""fraction_ai"": 0.8633, ""fraction_ai_assisted"": 0.1358, ""fraction_human"": 0.0009, ""scanned_at"": ""2026-08-29T12:55:15"", ""status"": ""ok""}",AI,Marketing copy,,651,100,"Claude 4 Sonnet, product page prompt",2026-07-23,fully_AI
R164,C074,Pangram,4.0,2,2026-08-29,2026-08-29T12:56:36,73,ok,fraction_ai,0.6023,60.2% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.6023, ""fraction_ai_assisted"": 0.0594, ""fraction_human"": 0.3383, ""scanned_at"": ""2026-08-29T12:56:36"", ""status"": ""ok""}",Human,News article,Translated,693,0,"English translation of El País report on rail strikes, translator-signed",2017-05-16,human_stress
R165,C048,Pangram,4.0,2,2026-08-29,2026-08-29T12:57:13,74,ok,fraction_ai,0.3738,37.4% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.3738, ""fraction_ai_assisted"": 0.2645, ""fraction_human"": 0.3617, ""scanned_at"": ""2026-08-29T12:57:13"", ""status"": ""ok""}",Human,Technical how-to,,449,0,"Apple Technical Note TN2277 excerpt, developer library snapshot",2015-05-04,human
R166,C088,Pangram,4.0,2,2026-08-29,2026-08-29T12:58:19,75,ok,fraction_ai,0.6408,64.1% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.6408, ""fraction_ai_assisted"": 0.0619, ""fraction_human"": 0.2973, ""scanned_at"": ""2026-08-29T12:58:19"", ""status"": ""ok""}",Human,Marketing copy,Short,129,0,"Museum wall label, Cleveland Museum of Art collection notes",2019-08-30,human_stress
R167,C029,Pangram,4.0,2,2026-08-29,2026-08-29T12:59:57,76,ok,fraction_ai,0.414,41.4% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.414, ""fraction_ai_assisted"": 0.1019, ""fraction_human"": 0.4841, ""scanned_at"": ""2026-08-29T12:59:57"", ""status"": ""ok""}",Human,Academic essay,,850,0,"William James, 'The Moral Equivalent of War,' McClure's Magazine",1910-08-01,human
R168,C080,Pangram,4.0,2,2026-08-29,2026-08-29T13:01:41,77,ok,fraction_ai,0.4808,48.1% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.4808, ""fraction_ai_assisted"": 0.1835, ""fraction_human"": 0.3357, ""scanned_at"": ""2026-08-29T13:01:41"", ""status"": ""ok""}",Human,Technical how-to,Technical,360,0,"IEEE 802.11-2012 clause excerpt, licensed reprint",2012-03-29,human_stress
R169,C023,Pangram,4.0,2,2026-08-29,2026-08-29T13:03:18,78,ok,fraction_ai,0.6769,67.7% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.6769, ""fraction_ai_assisted"": 0.1963, ""fraction_human"": 0.1268, ""scanned_at"": ""2026-08-29T13:03:18"", ""status"": ""ok""}",AI,Marketing copy,,894,100,"Gemini 2.0 Flash, email campaign prompt",2026-07-28,fully_AI
R170,C041,Pangram,4.0,2,2026-08-29,2026-08-29T13:05:26,79,ok,fraction_ai,0.2478,24.8% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.2478, ""fraction_ai_assisted"": 0.0826, ""fraction_human"": 0.6696, ""scanned_at"": ""2026-08-29T13:05:26"", ""status"": ""ok""}",Human,Business / professional,,521,0,"Internal strategy memo, Midland Credit Union board packet",2016-02-17,human
R171,C024,Pangram,4.0,2,2026-08-29,2026-08-29T13:07:05,80,ok,fraction_ai,0.4106,41.1% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.4106, ""fraction_ai_assisted"": 0.144, ""fraction_human"": 0.4454, ""scanned_at"": ""2026-08-29T13:07:05"", ""status"": ""ok""}",AI,Marketing copy,,888,100,"Llama 3.3 70B, catalog blurb prompt",2026-08-02,fully_AI
R172,C020,Pangram,4.0,2,2026-08-29,2026-08-29T13:07:44,81,ok,fraction_ai,0.7034,70.3% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.7034, ""fraction_ai_assisted"": 0.0796, ""fraction_human"": 0.217, ""scanned_at"": ""2026-08-29T13:07:44"", ""status"": ""ok""}",AI,Business / professional,,766,100,"Llama 3.3 70B, vendor letter prompt",2026-08-22,fully_AI
R173,C032,Pangram,4.0,2,2026-08-29,2026-08-29T13:08:23,82,ok,fraction_ai,0.3672,36.7% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.3672, ""fraction_ai_assisted"": 0.1422, ""fraction_human"": 0.4906, ""scanned_at"": ""2026-08-29T13:08:23"", ""status"": ""ok""}",Human,News article,,569,0,"Sarah Kliff, Vox feature on emergency-room billing",2018-02-14,human
R174,C015,Pangram,4.0,2,2026-08-29,2026-08-29T13:10:19,83,ok,fraction_ai,0.1921,19.2% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.1921, ""fraction_ai_assisted"": 0.2462, ""fraction_human"": 0.5617, ""scanned_at"": ""2026-08-29T13:10:19"", ""status"": ""ok""}",AI,Creative fiction,,944,100,"Gemini 2.0 Flash, scene-only prompt",2026-08-15,fully_AI
R175,C007,Pangram,4.0,2,2026-08-29,2026-08-29T13:12:21,84,ok,fraction_ai,0.6665,66.6% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.6665, ""fraction_ai_assisted"": 0.2372, ""fraction_human"": 0.0963, ""scanned_at"": ""2026-08-29T13:12:21"", ""status"": ""ok""}",AI,News article,,646,100,"Gemini 2.0 Flash, rewrite-as-AP",2026-08-04,fully_AI
R176,C073,Pangram,4.0,2,2026-08-29,2026-08-29T13:14:04,85,ok,fraction_ai,0.8704,87.0% AI · AI,AI,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""AI"", ""headline"": ""AI Generated"", ""fraction_ai"": 0.8704, ""fraction_ai_assisted"": 0.0, ""fraction_human"": 0.1296, ""scanned_at"": ""2026-08-29T13:14:04"", ""status"": ""ok""}",Human,Academic essay,ESL,478,0,"Erasmus application statement, University of Coimbra",2019-01-22,human_stress
R177,C076,Pangram,4.0,2,2026-08-29,2026-08-29T13:15:21,86,ok,fraction_ai,0.3567,35.7% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.3567, ""fraction_ai_assisted"": 0.1616, ""fraction_human"": 0.4817, ""scanned_at"": ""2026-08-29T13:15:21"", ""status"": ""ok""}",Human,News article,Translated,587,0,English translation of Le Monde diplomatique short feature,2019-02-27,human_stress
R178,C030,Pangram,4.0,2,2026-08-29,2026-08-29T13:17:17,87,ok,fraction_ai,0.3612,36.1% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.3612, ""fraction_ai_assisted"": 0.0, ""fraction_human"": 0.6388, ""scanned_at"": ""2026-08-29T13:17:17"", ""status"": ""ok""}",Human,Academic essay,,653,0,"John Dewey, Democracy and Education, ch. 7 (Macmillan)",1916-01-01,human
R179,C075,Pangram,4.0,2,2026-08-29,2026-08-29T13:19:12,88,ok,fraction_ai,0.6001,60.0% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.6001, ""fraction_ai_assisted"": 0.1649, ""fraction_human"": 0.235, ""scanned_at"": ""2026-08-29T13:19:12"", ""status"": ""ok""}",Human,News article,Translated,444,0,English translation of Asahi Shimbun local-government piece,2014-09-08,human_stress
R180,C035,Pangram,4.0,2,2026-08-29,2026-08-29T13:20:45,89,ok,fraction_ai,0.0,0.0% AI · Human,Human,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Human"", ""headline"": ""Fully Human Written"", ""fraction_ai"": 0.0, ""fraction_ai_assisted"": 0.0, ""fraction_human"": 1.0, ""scanned_at"": ""2026-08-29T13:20:45"", ""status"": ""ok""}",Human,Blog / opinion,,702,0,"Paul Ford, 'What Is Code?', Bloomberg Businessweek",2015-06-11,human
R181,C059,Pangram,4.0,2,2026-08-29,2026-08-29T13:22:11,90,ok,fraction_ai,0.3657,36.6% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.3657, ""fraction_ai_assisted"": 0.0853, ""fraction_human"": 0.549, ""scanned_at"": ""2026-08-29T13:22:11"", ""status"": ""ok""}",Hybrid,Creative fiction,,628,25,2013 short-story draft + Claude 4 Sonnet replacements (25%),2026-08-21,AI_assisted
R182,C010,Pangram,4.0,2,2026-08-29,2026-08-29T13:23:37,91,ok,fraction_ai,0.4406,44.1% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""prediction_short"": ""Mixed"", ""headline"": ""AI Assisted"", ""fraction_ai"": 0.4406, ""fraction_ai_assisted"": 0.1062, ""fraction_human"": 0.4532, ""scanned_at"": ""2026-08-29T13:23:37"", ""status"": ""ok""}",AI,Blog / opinion,,443,100,"Claude 4 Sonnet, opinion column prompt",2026-08-09,fully_AI
