run_id,text_id,detector,detector_version,pass_number,pass_date,scanned_at,presentation_order,run_status,score_field,score,displayed_score,displayed_label,error_code,error_detail,raw_response,ground_truth,genre,stress_type,word_count,ai_word_pct,source,created,authorship_state
R145,C059,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:19:57,54,ok,class_probability_ai,0.2168,HUMAN_ONLY (74.3% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.7432, ""mixed"": 0.04, ""ai"": 0.2168}, ""predicted_class"": ""human"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T15:19:57"", ""status"": ""ok""}",Hybrid,Creative fiction,,628,25,2013 short-story draft + Claude 4 Sonnet replacements (25%),2026-08-21,AI_assisted
R146,C027,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:21:27,55,ok,class_probability_ai,0.7691,AI_ONLY (76.9% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.1235, ""mixed"": 0.1074, ""ai"": 0.7691}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T15:21:27"", ""status"": ""ok""}",AI,Technical how-to,,765,100,"Gemini 2.0 Flash, CLI how-to prompt",2026-08-11,fully_AI
R147,C045,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:22:23,56,ok,class_probability_ai,0.2851,HUMAN_ONLY (60.4% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.6039, ""mixed"": 0.1109, ""ai"": 0.2851}, ""predicted_class"": ""human"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T15:22:23"", ""status"": ""ok""}",Human,Marketing copy,,601,0,"Spring lookbook copy, Patagonia Worn Wear",2017-03-14,human
R148,C075,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:24:02,57,ok,class_probability_ai,0.3782,AI_ONLY (37.8% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.3429, ""mixed"": 0.2789, ""ai"": 0.3782}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T15:24:02"", ""status"": ""ok""}",Human,News article,Translated,444,0,English translation of Asahi Shimbun local-government piece,2014-09-08,human_stress
R149,C057,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:25:44,58,ok,class_probability_ai,0.4696,AI_ONLY (47.0% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.2652, ""mixed"": 0.2651, ""ai"": 0.4696}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T15:25:44"", ""status"": ""ok""}",Hybrid,Blog / opinion,,508,50,2019 newsletter essay + Llama 3.3 70B replacements (50%),2026-08-19,hybrid
R150,C074,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:26:19,59,ok,class_probability_ai,0.207,HUMAN_ONLY (62.6% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.6264, ""mixed"": 0.1666, ""ai"": 0.207}, ""predicted_class"": ""human"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T15:26:19"", ""status"": ""ok""}",Human,News article,Translated,693,0,"English translation of El País report on rail strikes, translator-signed",2017-05-16,human_stress
R151,C028,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:27:58,60,ok,class_probability_ai,0.8317,AI_ONLY (83.2% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.0195, ""mixed"": 0.1489, ""ai"": 0.8317}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T15:27:58"", ""status"": ""ok""}",AI,Technical how-to,,629,100,"Llama 3.3 70B, configuration guide",2026-08-16,fully_AI
R152,C014,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:28:58,61,ok,class_probability_ai,0.389,AI_ONLY (38.9% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.3846, ""mixed"": 0.2264, ""ai"": 0.389}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T15:28:58"", ""status"": ""ok""}",AI,Creative fiction,,797,100,"Claude 4 Sonnet, literary short story",2026-08-14,fully_AI
R153,C066,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:29:45,62,ok,class_probability_ai,0.8398,AI_ONLY (84.0% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.0892, ""mixed"": 0.071, ""ai"": 0.8398}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T15:29:45"", ""status"": ""ok""}",Hybrid,Marketing copy,,808,50,2018 homepage draft + GPT-4o replacements (50%),2026-08-16,hybrid
R154,C080,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:30:23,63,ok,class_probability_ai,0.1192,HUMAN_ONLY (71.5% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.7155, ""mixed"": 0.1653, ""ai"": 0.1192}, ""predicted_class"": ""human"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T15:30:23"", ""status"": ""ok""}",Human,Technical how-to,Technical,360,0,"IEEE 802.11-2012 clause excerpt, licensed reprint",2012-03-29,human_stress
R155,C090,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:32:21,64,ok,class_probability_ai,0.1588,HUMAN_ONLY (71.7% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.7171, ""mixed"": 0.1242, ""ai"": 0.1588}, ""predicted_class"": ""human"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T15:32:21"", ""status"": ""ok""}",Human,Academic essay,Archaic,531,0,"John Ruskin, The Stones of Venice, vol. 2, ch. 6",1853-07-01,human_stress
R156,C044,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:33:05,65,ok,class_probability_ai,0.0806,HUMAN_ONLY (84.1% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.8409, ""mixed"": 0.0786, ""ai"": 0.0806}, ""predicted_class"": ""human"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T15:33:05"", ""status"": ""ok""}",Human,Marketing copy,,569,0,"Fall 2017 print catalog, Schoolhouse Electric",2017-08-22,human
R157,C022,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:34:40,66,ok,class_probability_ai,0.49,AI_ONLY (49.0% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.2778, ""mixed"": 0.2321, ""ai"": 0.49}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T15:34:40"", ""status"": ""ok""}",AI,Marketing copy,,651,100,"Claude 4 Sonnet, product page prompt",2026-07-23,fully_AI
R158,C010,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:35:42,67,ok,class_probability_ai,0.5764,AI_ONLY (57.6% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.1892, ""mixed"": 0.2345, ""ai"": 0.5764}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T15:35:42"", ""status"": ""ok""}",AI,Blog / opinion,,443,100,"Claude 4 Sonnet, opinion column prompt",2026-08-09,fully_AI
R159,C076,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:37:09,68,ok,class_probability_ai,0.4041,AI_ONLY (40.4% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.3143, ""mixed"": 0.2816, ""ai"": 0.4041}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T15:37:09"", ""status"": ""ok""}",Human,News article,Translated,587,0,English translation of Le Monde diplomatique short feature,2019-02-27,human_stress
R160,C029,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:38:24,69,ok,class_probability_ai,0.059,HUMAN_ONLY (90.1% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.901, ""mixed"": 0.04, ""ai"": 0.059}, ""predicted_class"": ""human"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T15:38:24"", ""status"": ""ok""}",Human,Academic essay,,850,0,"William James, 'The Moral Equivalent of War,' McClure's Magazine",1910-08-01,human
R161,C052,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:40:20,70,ok,class_probability_ai,0.4529,AI_ONLY (45.3% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.3218, ""mixed"": 0.2253, ""ai"": 0.4529}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T15:40:20"", ""status"": ""ok""}",Hybrid,Academic essay,,501,75,2016 tenure statement + Gemini 2.0 Flash replacements (75%),2026-08-14,rewritten_AI
R162,C004,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:42:00,71,ok,class_probability_ai,0.7892,AI_ONLY (78.9% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.1708, ""mixed"": 0.04, ""ai"": 0.7892}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T15:42:00"", ""status"": ""ok""}",AI,Academic essay,,899,100,Llama 3.3 70B via Together endpoint,2026-07-27,fully_AI
R163,C034,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:43:22,72,ok,class_probability_ai,0.047,HUMAN_ONLY (83.9% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.839, ""mixed"": 0.114, ""ai"": 0.047}, ""predicted_class"": ""human"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T15:43:22"", ""status"": ""ok""}",Human,News article,,557,0,"Reuters special report, California wildfire season",2018-11-27,human
R164,C083,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:44:25,73,ok,class_probability_ai,0.428,AI_ONLY (42.8% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.2899, ""mixed"": 0.2821, ""ai"": 0.428}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T15:44:25"", ""status"": ""ok""}",Human,Business / professional,Grammar-heavy,701,0,"Commercial lease, Article 12 indemnity clause, Cook County filing",2015-07-30,human_stress
R165,C070,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:45:10,74,ok,class_probability_ai,0.5196,AI_ONLY (52.0% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.0948, ""mixed"": 0.3856, ""ai"": 0.5196}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T15:45:10"", ""status"": ""ok""}",Hybrid,Technical how-to,,762,75,2017 runbook + GPT-4o replacements (75%),2026-08-20,rewritten_AI
R166,C002,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:47:09,75,ok,class_probability_ai,0.5871,AI_ONLY (58.7% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.0872, ""mixed"": 0.3257, ""ai"": 0.5871}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T15:47:09"", ""status"": ""ok""}",AI,Academic essay,,834,100,"Claude 4 Sonnet, default settings",2026-07-22,fully_AI
R167,C088,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:48:46,76,ok,class_probability_ai,0.1582,HUMAN_ONLY (73.9% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.7391, ""mixed"": 0.1027, ""ai"": 0.1582}, ""predicted_class"": ""human"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T15:48:46"", ""status"": ""ok""}",Human,Marketing copy,Short,129,0,"Museum wall label, Cleveland Museum of Art collection notes",2019-08-30,human_stress
R168,C053,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:49:37,77,ok,class_probability_ai,0.6815,AI_ONLY (68.1% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.0195, ""mixed"": 0.2991, ""ai"": 0.6815}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T15:49:37"", ""status"": ""ok""}",Hybrid,News article,,757,25,2018 local news brief + Llama 3.3 70B replacements (25%),2026-08-15,AI_assisted
R169,C020,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:50:39,78,ok,class_probability_ai,0.7936,AI_ONLY (79.4% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.109, ""mixed"": 0.0975, ""ai"": 0.7936}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T15:50:39"", ""status"": ""ok""}",AI,Business / professional,,766,100,"Llama 3.3 70B, vendor letter prompt",2026-08-22,fully_AI
R170,C086,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:52:03,79,ok,class_probability_ai,0.4256,AI_ONLY (42.6% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.3089, ""mixed"": 0.2655, ""ai"": 0.4256}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T15:52:03"", ""status"": ""ok""}",Human,Marketing copy,Short,114,0,"Craigslist missed-connections post, San Francisco",2014-05-19,human_stress
R171,C084,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:52:59,80,ok,class_probability_ai,0.2517,HUMAN_ONLY (64.6% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.646, ""mixed"": 0.1023, ""ai"": 0.2517}, ""predicted_class"": ""human"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T15:52:59"", ""status"": ""ok""}",Human,Business / professional,Grammar-heavy,573,0,"Appellate brief statement of facts, 7th Cir. public docket",2018-01-11,human_stress
R172,C043,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:53:45,81,ok,class_probability_ai,0.03,HUMAN_ONLY (93.0% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.93, ""mixed"": 0.04, ""ai"": 0.03}, ""predicted_class"": ""human"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T15:53:45"", ""status"": ""ok""}",Human,Business / professional,,777,0,"Client closeout letter, Pratt & Keene LLP",2016-12-08,human
R173,C041,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:55:17,82,ok,class_probability_ai,0.1961,HUMAN_ONLY (76.4% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.7639, ""mixed"": 0.04, ""ai"": 0.1961}, ""predicted_class"": ""human"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T15:55:17"", ""status"": ""ok""}",Human,Business / professional,,521,0,"Internal strategy memo, Midland Credit Union board packet",2016-02-17,human
R174,C036,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:56:12,83,ok,class_probability_ai,0.2823,HUMAN_ONLY (48.2% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.4822, ""mixed"": 0.2355, ""ai"": 0.2823}, ""predicted_class"": ""human"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T15:56:12"", ""status"": ""ok""}",Human,Blog / opinion,,854,0,"Heather Havrilesky, Ask Polly column, The Cut",2019-03-06,human
R175,C012,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:58:17,84,ok,class_probability_ai,0.8502,AI_ONLY (85.0% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.0179, ""mixed"": 0.1318, ""ai"": 0.8502}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T15:58:17"", ""status"": ""ok""}",AI,Blog / opinion,,746,100,"Llama 3.3 70B, personal essay prompt",2026-08-12,fully_AI
R176,C011,GPTZero,4.9b,2,2026-08-28,2026-08-28T15:59:27,85,ok,class_probability_ai,0.9136,AI_ONLY (91.4% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.0273, ""mixed"": 0.059, ""ai"": 0.9136}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T15:59:27"", ""status"": ""ok""}",AI,Blog / opinion,,985,100,"Gemini 2.0 Flash, Substack-style prompt",2026-08-10,fully_AI
R177,C056,GPTZero,4.9b,2,2026-08-28,2026-08-28T16:00:14,86,ok,class_probability_ai,0.506,AI_ONLY (50.6% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.17, ""mixed"": 0.324, ""ai"": 0.506}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T16:00:14"", ""status"": ""ok""}",Hybrid,Blog / opinion,,786,25,2015 personal blog post + Gemini 2.0 Flash replacements (25%),2026-08-18,AI_assisted
R178,C037,GPTZero,4.9b,2,2026-08-28,2026-08-28T16:02:06,87,ok,class_probability_ai,0.1781,HUMAN_ONLY (66.1% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.6607, ""mixed"": 0.1612, ""ai"": 0.1781}, ""predicted_class"": ""human"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T16:02:06"", ""status"": ""ok""}",Human,Blog / opinion,,609,0,"Tim Carmody, kottke.org weekday post",2019-09-18,human
R179,C078,GPTZero,4.9b,2,2026-08-28,2026-08-28T16:02:42,88,ok,class_probability_ai,0.5093,AI_ONLY (50.9% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.2097, ""mixed"": 0.281, ""ai"": 0.5093}, ""predicted_class"": ""ai"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T16:02:42"", ""status"": ""ok""}",Human,Blog / opinion,Templated,234,0,"HR welcome email template, regional hospital system",2018-08-04,human_stress
R180,C009,GPTZero,4.9b,2,2026-08-28,2026-08-28T16:03:53,89,ok,class_probability_ai,0.7526,AI_ONLY (75.3% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.1076, ""mixed"": 0.1398, ""ai"": 0.7526}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T16:03:53"", ""status"": ""ok""}",AI,Blog / opinion,,716,100,"GPT-4o, first-person blog prompt",2026-08-07,fully_AI
R181,C019,GPTZero,4.9b,2,2026-08-28,2026-08-28T16:04:49,90,ok,class_probability_ai,0.7951,AI_ONLY (79.5% ai),AI_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""AI_ONLY"", ""class_probabilities"": {""human"": 0.1038, ""mixed"": 0.1011, ""ai"": 0.7951}, ""predicted_class"": ""ai"", ""confidence_category"": ""high"", ""scanned_at"": ""2026-08-28T16:04:49"", ""status"": ""ok""}",AI,Business / professional,,631,100,"Gemini 2.0 Flash, policy brief prompt",2026-08-21,fully_AI
R182,C091,GPTZero,4.9b,2,2026-08-28,2026-08-28T16:06:35,91,ok,class_probability_ai,0.03,HUMAN_ONLY (71.3% human),HUMAN_ONLY,,,"{""detector"": ""GPTZero"", ""document_classification"": ""HUMAN_ONLY"", ""class_probabilities"": {""human"": 0.7134, ""mixed"": 0.2566, ""ai"": 0.03}, ""predicted_class"": ""human"", ""confidence_category"": ""medium"", ""scanned_at"": ""2026-08-28T16:06:35"", ""status"": ""ok""}",Human,Academic essay,Archaic,397,0,"Letter of Abigail Adams to John Adams, Massachusetts Historical Society transcription",1776-03-31,human_stress
