run_id,text_id,detector,detector_version,pass_number,pass_date,scanned_at,presentation_order,run_status,score_field,score,displayed_score,displayed_label,error_code,error_detail,raw_response,ground_truth,genre,stress_type,word_count,ai_word_pct,source,created,authorship_state
R162,C068,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T20:00:23,71,ok,ai_gpt_percent,73.38,73.38% AI GPT · Your text is likely AI/GPT generated,Your text is likely AI/GPT generated,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 73.38, ""message"": ""Your text is likely AI/GPT generated"", ""scanned_at"": ""2026-08-28T20:00:23"", ""status"": ""ok""}",Hybrid,Technical how-to,,790,25,2015 man-page rewrite + Gemini 2.0 Flash replacements (25%),2026-08-14,AI_assisted
R163,C019,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T20:01:12,72,ok,ai_gpt_percent,70.21,70.21% AI GPT · Your text is likely AI/GPT generated,Your text is likely AI/GPT generated,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 70.21, ""message"": ""Your text is likely AI/GPT generated"", ""scanned_at"": ""2026-08-28T20:01:12"", ""status"": ""ok""}",AI,Business / professional,,631,100,"Gemini 2.0 Flash, policy brief prompt",2026-08-21,fully_AI
R164,C079,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T20:02:43,73,ok,ai_gpt_percent,47.66,47.66% AI GPT · Your text contains mixed signals,Your text contains mixed signals,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 47.66, ""message"": ""Your text contains mixed signals"", ""scanned_at"": ""2026-08-28T20:02:43"", ""status"": ""ok""}",Human,Blog / opinion,Templated,322,0,"Grant-report narrative template, state arts board",2011-10-19,human_stress
R165,C051,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T20:04:50,74,ok,ai_gpt_percent,11.43,11.43% AI GPT · Your text is most likely human written but may include AI/GPT generated parts,Your text is most likely human written but may include AI/GPT generated parts,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 11.43, ""message"": ""Your text is most likely human written but may include AI/GPT generated parts"", ""scanned_at"": ""2026-08-28T20:04:50"", ""status"": ""ok""}",Hybrid,Academic essay,,799,50,2014 faculty senate minutes + Claude 4 Sonnet replacements (50%),2026-08-13,hybrid
R166,C028,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T20:06:13,75,ok,ai_gpt_percent,79.58,79.58% AI GPT · Your text is likely AI/GPT generated,Your text is likely AI/GPT generated,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 79.58, ""message"": ""Your text is likely AI/GPT generated"", ""scanned_at"": ""2026-08-28T20:06:13"", ""status"": ""ok""}",AI,Technical how-to,,629,100,"Llama 3.3 70B, configuration guide",2026-08-16,fully_AI
R167,C091,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T20:08:20,76,ok,ai_gpt_percent,27.12,27.12% AI GPT · Your text is most likely human written but may include AI/GPT generated parts,Your text is most likely human written but may include AI/GPT generated parts,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 27.12, ""message"": ""Your text is most likely human written but may include AI/GPT generated parts"", ""scanned_at"": ""2026-08-28T20:08:20"", ""status"": ""ok""}",Human,Academic essay,Archaic,397,0,"Letter of Abigail Adams to John Adams, Massachusetts Historical Society transcription",1776-03-31,human_stress
R168,C081,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T20:09:21,77,ok,ai_gpt_percent,55.15,55.15% AI GPT · Your text is likely AI/GPT generated,Your text is likely AI/GPT generated,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 55.15, ""message"": ""Your text is likely AI/GPT generated"", ""scanned_at"": ""2026-08-28T20:09:21"", ""status"": ""ok""}",Human,Technical how-to,Technical,438,0,"FDA 2016 guidance excerpt, 'Human Factors Studies'",2016-02-03,human_stress
R169,C088,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T20:10:59,78,ok,ai_gpt_percent,60.75,60.75% AI GPT · Your text is likely AI/GPT generated,Your text is likely AI/GPT generated,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 60.75, ""message"": ""Your text is likely AI/GPT generated"", ""scanned_at"": ""2026-08-28T20:10:59"", ""status"": ""ok""}",Human,Marketing copy,Short,129,0,"Museum wall label, Cleveland Museum of Art collection notes",2019-08-30,human_stress
R170,C062,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T20:12:39,79,ok,ai_gpt_percent,39.54,39.54% AI GPT · Your text contains mixed signals,Your text contains mixed signals,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 39.54, ""message"": ""Your text contains mixed signals"", ""scanned_at"": ""2026-08-28T20:12:39"", ""status"": ""ok""}",Hybrid,Business / professional,,676,25,2016 quarterly letter + GPT-4o replacements (25%),2026-08-12,AI_assisted
R171,C022,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T20:14:03,80,ok,ai_gpt_percent,54.01,54.01% AI GPT · Your text contains mixed signals,Your text contains mixed signals,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 54.01, ""message"": ""Your text contains mixed signals"", ""scanned_at"": ""2026-08-28T20:14:03"", ""status"": ""ok""}",AI,Marketing copy,,651,100,"Claude 4 Sonnet, product page prompt",2026-07-23,fully_AI
R172,C050,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T20:15:04,81,ok,ai_gpt_percent,64.98,64.98% AI GPT · Your text is likely AI/GPT generated,Your text is likely AI/GPT generated,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 64.98, ""message"": ""Your text is likely AI/GPT generated"", ""scanned_at"": ""2026-08-28T20:15:04"", ""status"": ""ok""}",Hybrid,Academic essay,,901,25,1911 Britannica agriculture article + GPT-4o replacements (25% by words),2026-08-12,AI_assisted
R173,C013,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T20:16:08,82,ok,ai_gpt_percent,53.1,53.1% AI GPT · Your text contains mixed signals,Your text contains mixed signals,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 53.1, ""message"": ""Your text contains mixed signals"", ""scanned_at"": ""2026-08-28T20:16:08"", ""status"": ""ok""}",AI,Creative fiction,,967,100,"GPT-4o, short-story prompt",2026-08-13,fully_AI
R174,C030,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T20:17:08,83,ok,ai_gpt_percent,19.74,19.74% AI GPT · Your text is most likely human written but may include AI/GPT generated parts,Your text is most likely human written but may include AI/GPT generated parts,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 19.74, ""message"": ""Your text is most likely human written but may include AI/GPT generated parts"", ""scanned_at"": ""2026-08-28T20:17:08"", ""status"": ""ok""}",Human,Academic essay,,653,0,"John Dewey, Democracy and Education, ch. 7 (Macmillan)",1916-01-01,human
R175,C036,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T20:17:57,84,ok,ai_gpt_percent,28.55,28.55% AI GPT · Your text is most likely human written but may include AI/GPT generated parts,Your text is most likely human written but may include AI/GPT generated parts,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 28.55, ""message"": ""Your text is most likely human written but may include AI/GPT generated parts"", ""scanned_at"": ""2026-08-28T20:17:57"", ""status"": ""ok""}",Human,Blog / opinion,,854,0,"Heather Havrilesky, Ask Polly column, The Cut",2019-03-06,human
R176,C064,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T20:19:37,85,ok,ai_gpt_percent,45.14,45.14% AI GPT · Your text contains mixed signals,Your text contains mixed signals,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 45.14, ""message"": ""Your text contains mixed signals"", ""scanned_at"": ""2026-08-28T20:19:37"", ""status"": ""ok""}",Hybrid,Business / professional,,802,75,2017 vendor RFP response + Gemini 2.0 Flash replacements (75%),2026-08-18,rewritten_AI
R177,C043,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T20:21:38,86,ok,ai_gpt_percent,15.91,15.91% AI GPT · Your text is most likely human written but may include AI/GPT generated parts,Your text is most likely human written but may include AI/GPT generated parts,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 15.91, ""message"": ""Your text is most likely human written but may include AI/GPT generated parts"", ""scanned_at"": ""2026-08-28T20:21:38"", ""status"": ""ok""}",Human,Business / professional,,777,0,"Client closeout letter, Pratt & Keene LLP",2016-12-08,human
R178,C024,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T20:23:05,87,ok,ai_gpt_percent,85.84,85.84% AI GPT · Your text is most likely AI/GPT generated,Your text is most likely AI/GPT generated,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 85.84, ""message"": ""Your text is most likely AI/GPT generated"", ""scanned_at"": ""2026-08-28T20:23:05"", ""status"": ""ok""}",AI,Marketing copy,,888,100,"Llama 3.3 70B, catalog blurb prompt",2026-08-02,fully_AI
R179,C009,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T20:24:25,88,ok,ai_gpt_percent,69.79,69.79% AI GPT · Your text is likely AI/GPT generated,Your text is likely AI/GPT generated,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 69.79, ""message"": ""Your text is likely AI/GPT generated"", ""scanned_at"": ""2026-08-28T20:24:25"", ""status"": ""ok""}",AI,Blog / opinion,,716,100,"GPT-4o, first-person blog prompt",2026-08-07,fully_AI
R180,C071,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T20:26:10,89,ok,ai_gpt_percent,50.83,50.83% AI GPT · Your text contains mixed signals,Your text contains mixed signals,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 50.83, ""message"": ""Your text contains mixed signals"", ""scanned_at"": ""2026-08-28T20:26:10"", ""status"": ""ok""}",Human,Academic essay,ESL,524,0,"Placement essay, University of Helsinki English exam booklet",2018-04-12,human_stress
R181,C041,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T20:28:06,90,ok,ai_gpt_percent,0.69,0.69% AI GPT · Your text is human written,Your text is human written,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 0.69, ""message"": ""Your text is human written"", ""scanned_at"": ""2026-08-28T20:28:06"", ""status"": ""ok""}",Human,Business / professional,,521,0,"Internal strategy memo, Midland Credit Union board packet",2016-02-17,human
R182,C005,ZeroGPT,DeepAnalyse,2,2026-08-28,2026-08-28T20:29:01,91,ok,ai_gpt_percent,86.45,86.45% AI GPT · Your text is most likely AI/GPT generated,Your text is most likely AI/GPT generated,,,"{""detector"": ""ZeroGPT"", ""ai_gpt_percent"": 86.45, ""message"": ""Your text is most likely AI/GPT generated"", ""scanned_at"": ""2026-08-28T20:29:01"", ""status"": ""ok""}",AI,News article,,521,100,"GPT-4o, news desk prompt",2026-07-30,fully_AI
