run_id,text_id,detector,detector_version,pass_number,pass_date,scanned_at,presentation_order,run_status,score_field,score,displayed_score,displayed_label,error_code,error_detail,raw_response,ground_truth,genre,stress_type,word_count,ai_word_pct,source,created,fraction_ai,fraction_ai_assisted,fraction_human,prediction_short,headline
R122,C068,Pangram,4.0,2,2026-08-28,2026-08-28T14:07:12,31,ok,fraction_ai,0.459,45.9% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Assisted"", ""prediction"": ""We believe that this text is a mix of AI-assisted and human-written content."", ""prediction_short"": ""Mixed"", ""fraction_ai"": 0.459, ""fraction_ai_assisted"": 0.0645, ""fraction_human"": 0.4765, ""scanned_at"": ""2026-08-28T14:07:12"", ""status"": ""ok""}",Hybrid,Technical how-to,,790,25,2015 man-page rewrite + Gemini 2.0 Flash replacements (25%),2026-08-14,0.459,0.0645,0.4765,Mixed,AI Assisted
R123,C083,Pangram,4.0,2,2026-08-28,2026-08-28T14:09:11,32,ok,fraction_ai,0.4134,41.3% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Assisted"", ""prediction"": ""We believe that this text is a mix of AI-assisted and human-written content."", ""prediction_short"": ""Mixed"", ""fraction_ai"": 0.4134, ""fraction_ai_assisted"": 0.0747, ""fraction_human"": 0.5119, ""scanned_at"": ""2026-08-28T14:09:11"", ""status"": ""ok""}",Human,Business / professional,Grammar-heavy,701,0,"Commercial lease, Article 12 indemnity clause, Cook County filing",2015-07-30,0.4134,0.0747,0.5119,Mixed,AI Assisted
R124,C062,Pangram,4.0,2,2026-08-28,2026-08-28T14:11:15,33,ok,fraction_ai,0.5302,53.0% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Assisted"", ""prediction"": ""We believe that this text is a mix of AI-assisted and human-written content."", ""prediction_short"": ""Mixed"", ""fraction_ai"": 0.5302, ""fraction_ai_assisted"": 0.1346, ""fraction_human"": 0.3352, ""scanned_at"": ""2026-08-28T14:11:15"", ""status"": ""ok""}",Hybrid,Business / professional,,676,25,2016 quarterly letter + GPT-4o replacements (25%),2026-08-12,0.5302,0.1346,0.3352,Mixed,AI Assisted
R125,C020,Pangram,4.0,2,2026-08-28,2026-08-28T14:12:09,34,ok,fraction_ai,1.0,100.0% AI · AI,AI,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Generated"", ""prediction"": ""We believe that this text is AI-generated."", ""prediction_short"": ""AI"", ""fraction_ai"": 1.0, ""fraction_ai_assisted"": 0.0, ""fraction_human"": 0.0, ""scanned_at"": ""2026-08-28T14:12:09"", ""status"": ""ok""}",AI,Business / professional,,766,100,"Llama 3.3 70B, vendor letter prompt",2026-08-22,1.0,0.0,0.0,AI,AI Generated
R126,C041,Pangram,4.0,2,2026-08-28,2026-08-28T14:13:18,35,ok,fraction_ai,0.0661,6.6% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Assisted"", ""prediction"": ""We believe that this text is a mix of AI-assisted and human-written content."", ""prediction_short"": ""Mixed"", ""fraction_ai"": 0.0661, ""fraction_ai_assisted"": 0.1147, ""fraction_human"": 0.8192, ""scanned_at"": ""2026-08-28T14:13:18"", ""status"": ""ok""}",Human,Business / professional,,521,0,"Internal strategy memo, Midland Credit Union board packet",2016-02-17,0.0661,0.1147,0.8192,Mixed,AI Assisted
R127,C002,Pangram,4.0,2,2026-08-28,2026-08-28T14:14:23,36,ok,fraction_ai,0.8646,86.5% AI · AI,AI,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Generated"", ""prediction"": ""We believe that this text is AI-generated."", ""prediction_short"": ""AI"", ""fraction_ai"": 0.8646, ""fraction_ai_assisted"": 0.1354, ""fraction_human"": 0.0, ""scanned_at"": ""2026-08-28T14:14:23"", ""status"": ""ok""}",AI,Academic essay,,834,100,"Claude 4 Sonnet, default settings",2026-07-22,0.8646,0.1354,0.0,AI,AI Generated
R128,C007,Pangram,4.0,2,2026-08-28,2026-08-28T14:15:57,37,ok,fraction_ai,0.9137,91.4% AI · AI,AI,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Generated"", ""prediction"": ""We believe that this text is AI-generated."", ""prediction_short"": ""AI"", ""fraction_ai"": 0.9137, ""fraction_ai_assisted"": 0.0863, ""fraction_human"": 0.0, ""scanned_at"": ""2026-08-28T14:15:57"", ""status"": ""ok""}",AI,News article,,646,100,"Gemini 2.0 Flash, rewrite-as-AP",2026-08-04,0.9137,0.0863,0.0,AI,AI Generated
R129,C085,Pangram,4.0,2,2026-08-28,2026-08-28T14:17:53,38,ok,fraction_ai,0.295,29.5% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Assisted"", ""prediction"": ""We believe that this text is a mix of AI-assisted and human-written content."", ""prediction_short"": ""Mixed"", ""fraction_ai"": 0.295, ""fraction_ai_assisted"": 0.0487, ""fraction_human"": 0.6563, ""scanned_at"": ""2026-08-28T14:17:53"", ""status"": ""ok""}",Human,Business / professional,Grammar-heavy,551,0,"Insurance policy definitions section, ISO HO-3 2011",2011-09-01,0.295,0.0487,0.6563,Mixed,AI Assisted
R130,C087,Pangram,4.0,2,2026-08-28,2026-08-28T14:18:42,39,ok,fraction_ai,0.4154,41.5% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Assisted"", ""prediction"": ""We believe that this text is a mix of AI-assisted and human-written content."", ""prediction_short"": ""Mixed"", ""fraction_ai"": 0.4154, ""fraction_ai_assisted"": 0.0, ""fraction_human"": 0.5846, ""scanned_at"": ""2026-08-28T14:18:42"", ""status"": ""ok""}",Human,Marketing copy,Short,60,0,"Product caption, Etsy listing (shop since closed)",2017-02-14,0.4154,0.0,0.5846,Mixed,AI Assisted
R131,C053,Pangram,4.0,2,2026-08-28,2026-08-28T14:20:05,40,ok,fraction_ai,0.1143,11.4% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Assisted"", ""prediction"": ""We believe that this text is a mix of AI-assisted and human-written content."", ""prediction_short"": ""Mixed"", ""fraction_ai"": 0.1143, ""fraction_ai_assisted"": 0.0672, ""fraction_human"": 0.8185, ""scanned_at"": ""2026-08-28T14:20:05"", ""status"": ""ok""}",Hybrid,News article,,757,25,2018 local news brief + Llama 3.3 70B replacements (25%),2026-08-15,0.1143,0.0672,0.8185,Mixed,AI Assisted
R132,C016,Pangram,4.0,2,2026-08-28,2026-08-28T14:21:09,41,ok,fraction_ai,0.7024,70.2% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Assisted"", ""prediction"": ""We believe that this text is a mix of AI-assisted and human-written content."", ""prediction_short"": ""Mixed"", ""fraction_ai"": 0.7024, ""fraction_ai_assisted"": 0.1793, ""fraction_human"": 0.1183, ""scanned_at"": ""2026-08-28T14:21:09"", ""status"": ""ok""}",AI,Creative fiction,,800,100,"Llama 3.3 70B, third-person fiction",2026-08-17,0.7024,0.1793,0.1183,Mixed,AI Assisted
R133,C004,Pangram,4.0,2,2026-08-28,2026-08-28T14:22:17,42,ok,fraction_ai,0.9093,90.9% AI · AI,AI,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Generated"", ""prediction"": ""We believe that this text is AI-generated."", ""prediction_short"": ""AI"", ""fraction_ai"": 0.9093, ""fraction_ai_assisted"": 0.0907, ""fraction_human"": 0.0, ""scanned_at"": ""2026-08-28T14:22:17"", ""status"": ""ok""}",AI,Academic essay,,899,100,Llama 3.3 70B via Together endpoint,2026-07-27,0.9093,0.0907,0.0,AI,AI Generated
R134,C052,Pangram,4.0,2,2026-08-28,2026-08-28T14:23:25,43,ok,fraction_ai,0.4104,41.0% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Assisted"", ""prediction"": ""We believe that this text is a mix of AI-assisted and human-written content."", ""prediction_short"": ""Mixed"", ""fraction_ai"": 0.4104, ""fraction_ai_assisted"": 0.0837, ""fraction_human"": 0.5059, ""scanned_at"": ""2026-08-28T14:23:25"", ""status"": ""ok""}",Hybrid,Academic essay,,501,75,2016 tenure statement + Gemini 2.0 Flash replacements (75%),2026-08-14,0.4104,0.0837,0.5059,Mixed,AI Assisted
R135,C006,Pangram,4.0,2,2026-08-28,2026-08-28T14:24:18,44,ok,fraction_ai,0.7197,72.0% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Assisted"", ""prediction"": ""We believe that this text is a mix of AI-assisted and human-written content."", ""prediction_short"": ""Mixed"", ""fraction_ai"": 0.7197, ""fraction_ai_assisted"": 0.0297, ""fraction_human"": 0.2506, ""scanned_at"": ""2026-08-28T14:24:18"", ""status"": ""ok""}",AI,News article,,812,100,"Claude 4 Sonnet, wire-style prompt",2026-08-01,0.7197,0.0297,0.2506,Mixed,AI Assisted
R136,C048,Pangram,4.0,2,2026-08-28,2026-08-28T14:25:16,45,ok,fraction_ai,0.0235,2.4% AI · Human,Human,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""Fully Human Written"", ""prediction"": ""We believe that this text is human-written."", ""prediction_short"": ""Human"", ""fraction_ai"": 0.0235, ""fraction_ai_assisted"": 0.0099, ""fraction_human"": 0.9666, ""scanned_at"": ""2026-08-28T14:25:16"", ""status"": ""ok""}",Human,Technical how-to,,449,0,"Apple Technical Note TN2277 excerpt, developer library snapshot",2015-05-04,0.0235,0.0099,0.9666,Human,Fully Human Written
R137,C031,Pangram,4.0,2,2026-08-28,2026-08-28T14:27:17,46,ok,fraction_ai,0.0847,8.5% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Assisted"", ""prediction"": ""We believe that this text is a mix of AI-assisted and human-written content."", ""prediction_short"": ""Mixed"", ""fraction_ai"": 0.0847, ""fraction_ai_assisted"": 0.0785, ""fraction_human"": 0.8368, ""scanned_at"": ""2026-08-28T14:27:17"", ""status"": ""ok""}",Human,Academic essay,,730,0,"Jane Addams, Peace and Bread in Time of War, ch. 3",1922-03-15,0.0847,0.0785,0.8368,Mixed,AI Assisted
R138,C089,Pangram,4.0,2,2026-08-28,2026-08-28T14:29:21,47,ok,fraction_ai,0.0192,1.9% AI · Human,Human,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""Fully Human Written"", ""prediction"": ""We believe that this text is human-written."", ""prediction_short"": ""Human"", ""fraction_ai"": 0.0192, ""fraction_ai_assisted"": 0.0666, ""fraction_human"": 0.9141, ""scanned_at"": ""2026-08-28T14:29:21"", ""status"": ""ok""}",Human,Academic essay,Archaic,515,0,"Thomas Carlyle, Past and Present, Book III, ch. 4",1843-04-01,0.0192,0.0666,0.9141,Human,Fully Human Written
R139,C033,Pangram,4.0,2,2026-08-28,2026-08-28T14:30:14,48,ok,fraction_ai,0.0191,1.9% AI · Human,Human,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""Fully Human Written"", ""prediction"": ""We believe that this text is human-written."", ""prediction_short"": ""Human"", ""fraction_ai"": 0.0191, ""fraction_ai_assisted"": 0.0, ""fraction_human"": 0.9809, ""scanned_at"": ""2026-08-28T14:30:14"", ""status"": ""ok""}",Human,News article,,669,0,"Andrew Higgins, New York Times foreign desk",2018-06-09,0.0191,0.0,0.9809,Human,Fully Human Written
R140,C044,Pangram,4.0,2,2026-08-28,2026-08-28T14:31:23,49,ok,fraction_ai,0.111,11.1% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Assisted"", ""prediction"": ""We believe that this text is a mix of AI-assisted and human-written content."", ""prediction_short"": ""Mixed"", ""fraction_ai"": 0.111, ""fraction_ai_assisted"": 0.0, ""fraction_human"": 0.889, ""scanned_at"": ""2026-08-28T14:31:23"", ""status"": ""ok""}",Human,Marketing copy,,569,0,"Fall 2017 print catalog, Schoolhouse Electric",2017-08-22,0.111,0.0,0.889,Mixed,AI Assisted
R141,C060,Pangram,4.0,2,2026-08-28,2026-08-28T14:32:28,50,ok,fraction_ai,0.6778,67.8% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Assisted"", ""prediction"": ""We believe that this text is a mix of AI-assisted and human-written content."", ""prediction_short"": ""Mixed"", ""fraction_ai"": 0.6778, ""fraction_ai_assisted"": 0.2377, ""fraction_human"": 0.0844, ""scanned_at"": ""2026-08-28T14:32:28"", ""status"": ""ok""}",Hybrid,Creative fiction,,572,50,2011 workshop story + Gemini 2.0 Flash replacements (50%),2026-08-22,0.6778,0.2377,0.0844,Mixed,AI Assisted
R142,C081,Pangram,4.0,2,2026-08-28,2026-08-28T14:33:09,51,ok,fraction_ai,0.19,19.0% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Assisted"", ""prediction"": ""We believe that this text is a mix of AI-assisted and human-written content."", ""prediction_short"": ""Mixed"", ""fraction_ai"": 0.19, ""fraction_ai_assisted"": 0.1076, ""fraction_human"": 0.7024, ""scanned_at"": ""2026-08-28T14:33:09"", ""status"": ""ok""}",Human,Technical how-to,Technical,438,0,"FDA 2016 guidance excerpt, 'Human Factors Studies'",2016-02-03,0.19,0.1076,0.7024,Mixed,AI Assisted
R143,C066,Pangram,4.0,2,2026-08-28,2026-08-28T14:35:04,52,ok,fraction_ai,0.2633,26.3% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Assisted"", ""prediction"": ""We believe that this text is a mix of AI-assisted and human-written content."", ""prediction_short"": ""Mixed"", ""fraction_ai"": 0.2633, ""fraction_ai_assisted"": 0.0572, ""fraction_human"": 0.6794, ""scanned_at"": ""2026-08-28T14:35:04"", ""status"": ""ok""}",Hybrid,Marketing copy,,808,50,2018 homepage draft + GPT-4o replacements (50%),2026-08-16,0.2633,0.0572,0.6794,Mixed,AI Assisted
R144,C027,Pangram,4.0,2,2026-08-28,2026-08-28T14:36:24,53,ok,fraction_ai,0.8222,82.2% AI · AI,AI,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Generated"", ""prediction"": ""We believe that this text is AI-generated."", ""prediction_short"": ""AI"", ""fraction_ai"": 0.8222, ""fraction_ai_assisted"": 0.1778, ""fraction_human"": 0.0, ""scanned_at"": ""2026-08-28T14:36:24"", ""status"": ""ok""}",AI,Technical how-to,,765,100,"Gemini 2.0 Flash, CLI how-to prompt",2026-08-11,0.8222,0.1778,0.0,AI,AI Generated
R145,C061,Pangram,4.0,2,2026-08-28,2026-08-28T14:38:26,54,ok,fraction_ai,0.3751,37.5% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Assisted"", ""prediction"": ""We believe that this text is a mix of AI-assisted and human-written content."", ""prediction_short"": ""Mixed"", ""fraction_ai"": 0.3751, ""fraction_ai_assisted"": 0.3054, ""fraction_human"": 0.3195, ""scanned_at"": ""2026-08-28T14:38:26"", ""status"": ""ok""}",Hybrid,Creative fiction,,515,75,2018 contest entry + Llama 3.3 70B replacements (75%),2026-08-23,0.3751,0.3054,0.3195,Mixed,AI Assisted
R146,C019,Pangram,4.0,2,2026-08-28,2026-08-28T14:39:42,55,error,fraction_ai,,,,timeout,Scan job did not reach STAGE_SUCCESS within 45s.,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""status"": ""error"", ""error_code"": ""timeout"", ""error"": ""Scan job did not reach STAGE_SUCCESS within 45s."", ""scanned_at"": ""2026-08-28T14:39:42""}",AI,Business / professional,,631,100,"Gemini 2.0 Flash, policy brief prompt",2026-08-21,,,,,
R147,C021,Pangram,4.0,2,2026-08-28,2026-08-28T14:40:17,56,ok,fraction_ai,0.957,95.7% AI · AI,AI,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Generated"", ""prediction"": ""We believe that this text is AI-generated."", ""prediction_short"": ""AI"", ""fraction_ai"": 0.957, ""fraction_ai_assisted"": 0.043, ""fraction_human"": 0.0, ""scanned_at"": ""2026-08-28T14:40:17"", ""status"": ""ok""}",AI,Marketing copy,,502,100,"GPT-4o, landing-page prompt",2026-07-19,0.957,0.043,0.0,AI,AI Generated
R148,C014,Pangram,4.0,2,2026-08-28,2026-08-28T14:41:06,57,ok,fraction_ai,0.6093,60.9% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Assisted"", ""prediction"": ""We believe that this text is a mix of AI-assisted and human-written content."", ""prediction_short"": ""Mixed"", ""fraction_ai"": 0.6093, ""fraction_ai_assisted"": 0.115, ""fraction_human"": 0.2756, ""scanned_at"": ""2026-08-28T14:41:06"", ""status"": ""ok""}",AI,Creative fiction,,797,100,"Claude 4 Sonnet, literary short story",2026-08-14,0.6093,0.115,0.2756,Mixed,AI Assisted
R149,C047,Pangram,4.0,2,2026-08-28,2026-08-28T14:42:26,58,ok,fraction_ai,0.0595,5.9% AI · Human,Human,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""Fully Human Written"", ""prediction"": ""We believe that this text is human-written."", ""prediction_short"": ""Human"", ""fraction_ai"": 0.0595, ""fraction_ai_assisted"": 0.0336, ""fraction_human"": 0.9069, ""scanned_at"": ""2026-08-28T14:42:26"", ""status"": ""ok""}",Human,Technical how-to,,462,0,"PostgreSQL 9.4 documentation, 'Concurrency Control'",2014-12-18,0.0595,0.0336,0.9069,Human,Fully Human Written
R150,C077,Pangram,4.0,2,2026-08-28,2026-08-28T14:43:37,59,ok,fraction_ai,0.4234,42.3% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Assisted"", ""prediction"": ""We believe that this text is a mix of AI-assisted and human-written content."", ""prediction_short"": ""Mixed"", ""fraction_ai"": 0.4234, ""fraction_ai_assisted"": 0.3337, ""fraction_human"": 0.2429, ""scanned_at"": ""2026-08-28T14:43:37"", ""status"": ""ok""}",Human,Blog / opinion,Templated,555,0,"Boilerplate 'about us' page, county parks department CMS",2013-06-21,0.4234,0.3337,0.2429,Mixed,AI Assisted
R151,C009,Pangram,4.0,2,2026-08-28,2026-08-28T14:44:51,60,ok,fraction_ai,0.8418,84.2% AI · AI,AI,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Generated"", ""prediction"": ""We believe that this text is AI-generated."", ""prediction_short"": ""AI"", ""fraction_ai"": 0.8418, ""fraction_ai_assisted"": 0.1515, ""fraction_human"": 0.0067, ""scanned_at"": ""2026-08-28T14:44:51"", ""status"": ""ok""}",AI,Blog / opinion,,716,100,"GPT-4o, first-person blog prompt",2026-08-07,0.8418,0.1515,0.0067,AI,AI Generated
R152,C059,Pangram,4.0,2,2026-08-28,2026-08-28T14:46:47,61,ok,fraction_ai,0.3752,37.5% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Assisted"", ""prediction"": ""We believe that this text is a mix of AI-assisted and human-written content."", ""prediction_short"": ""Mixed"", ""fraction_ai"": 0.3752, ""fraction_ai_assisted"": 0.0, ""fraction_human"": 0.6248, ""scanned_at"": ""2026-08-28T14:46:47"", ""status"": ""ok""}",Hybrid,Creative fiction,,628,25,2013 short-story draft + Claude 4 Sonnet replacements (25%),2026-08-21,0.3752,0.0,0.6248,Mixed,AI Assisted
R153,C050,Pangram,4.0,2,2026-08-28,2026-08-28T14:48:09,62,ok,fraction_ai,0.2335,23.4% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Assisted"", ""prediction"": ""We believe that this text is a mix of AI-assisted and human-written content."", ""prediction_short"": ""Mixed"", ""fraction_ai"": 0.2335, ""fraction_ai_assisted"": 0.1341, ""fraction_human"": 0.6325, ""scanned_at"": ""2026-08-28T14:48:09"", ""status"": ""ok""}",Hybrid,Academic essay,,901,25,1911 Britannica agriculture article + GPT-4o replacements (25% by words),2026-08-12,0.2335,0.1341,0.6325,Mixed,AI Assisted
R154,C091,Pangram,4.0,2,2026-08-28,2026-08-28T14:48:42,63,ok,fraction_ai,0.0,0.0% AI · Human,Human,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""Fully Human Written"", ""prediction"": ""We believe that this text is human-written."", ""prediction_short"": ""Human"", ""fraction_ai"": 0.0, ""fraction_ai_assisted"": 0.0131, ""fraction_human"": 0.9869, ""scanned_at"": ""2026-08-28T14:48:42"", ""status"": ""ok""}",Human,Academic essay,Archaic,397,0,"Letter of Abigail Adams to John Adams, Massachusetts Historical Society transcription",1776-03-31,0.0,0.0131,0.9869,Human,Fully Human Written
R155,C035,Pangram,4.0,2,2026-08-28,2026-08-28T14:49:52,64,ok,fraction_ai,0.0,0.0% AI · Human,Human,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""Fully Human Written"", ""prediction"": ""We believe that this text is human-written."", ""prediction_short"": ""Human"", ""fraction_ai"": 0.0, ""fraction_ai_assisted"": 0.086, ""fraction_human"": 0.914, ""scanned_at"": ""2026-08-28T14:49:52"", ""status"": ""ok""}",Human,Blog / opinion,,702,0,"Paul Ford, 'What Is Code?', Bloomberg Businessweek",2015-06-11,0.0,0.086,0.914,Human,Fully Human Written
R156,C078,Pangram,4.0,2,2026-08-28,2026-08-28T14:50:38,65,ok,fraction_ai,0.4559,45.6% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Assisted"", ""prediction"": ""We believe that this text is a mix of AI-assisted and human-written content."", ""prediction_short"": ""Mixed"", ""fraction_ai"": 0.4559, ""fraction_ai_assisted"": 0.2704, ""fraction_human"": 0.2737, ""scanned_at"": ""2026-08-28T14:50:38"", ""status"": ""ok""}",Human,Blog / opinion,Templated,234,0,"HR welcome email template, regional hospital system",2018-08-04,0.4559,0.2704,0.2737,Mixed,AI Assisted
R157,C011,Pangram,4.0,2,2026-08-28,2026-08-28T14:52:00,66,ok,fraction_ai,0.8212,82.1% AI · AI,AI,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Generated"", ""prediction"": ""We believe that this text is AI-generated."", ""prediction_short"": ""AI"", ""fraction_ai"": 0.8212, ""fraction_ai_assisted"": 0.0569, ""fraction_human"": 0.1219, ""scanned_at"": ""2026-08-28T14:52:00"", ""status"": ""ok""}",AI,Blog / opinion,,985,100,"Gemini 2.0 Flash, Substack-style prompt",2026-08-10,0.8212,0.0569,0.1219,AI,AI Generated
R158,C037,Pangram,4.0,2,2026-08-28,2026-08-28T14:52:46,67,ok,fraction_ai,0.0363,3.6% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Assisted"", ""prediction"": ""We believe that this text is a mix of AI-assisted and human-written content."", ""prediction_short"": ""Mixed"", ""fraction_ai"": 0.0363, ""fraction_ai_assisted"": 0.1257, ""fraction_human"": 0.838, ""scanned_at"": ""2026-08-28T14:52:46"", ""status"": ""ok""}",Human,Blog / opinion,,609,0,"Tim Carmody, kottke.org weekday post",2019-09-18,0.0363,0.1257,0.838,Mixed,AI Assisted
R159,C015,Pangram,4.0,2,2026-08-28,2026-08-28T14:53:38,68,ok,fraction_ai,0.6973,69.7% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Assisted"", ""prediction"": ""We believe that this text is a mix of AI-assisted and human-written content."", ""prediction_short"": ""Mixed"", ""fraction_ai"": 0.6973, ""fraction_ai_assisted"": 0.3027, ""fraction_human"": 0.0, ""scanned_at"": ""2026-08-28T14:53:38"", ""status"": ""ok""}",AI,Creative fiction,,944,100,"Gemini 2.0 Flash, scene-only prompt",2026-08-15,0.6973,0.3027,0.0,Mixed,AI Assisted
R160,C018,Pangram,4.0,2,2026-08-28,2026-08-28T14:55:20,69,ok,fraction_ai,0.7748,77.5% AI · Mixed,Mixed,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Assisted"", ""prediction"": ""We believe that this text is a mix of AI-assisted and human-written content."", ""prediction_short"": ""Mixed"", ""fraction_ai"": 0.7748, ""fraction_ai_assisted"": 0.0253, ""fraction_human"": 0.1999, ""scanned_at"": ""2026-08-28T14:55:20"", ""status"": ""ok""}",AI,Business / professional,,954,100,"Claude 4 Sonnet, board update prompt",2026-08-19,0.7748,0.0253,0.1999,Mixed,AI Assisted
R161,C010,Pangram,4.0,2,2026-08-28,2026-08-28T14:57:11,70,ok,fraction_ai,0.8353,83.5% AI · AI,AI,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Generated"", ""prediction"": ""We believe that this text is AI-generated."", ""prediction_short"": ""AI"", ""fraction_ai"": 0.8353, ""fraction_ai_assisted"": 0.1102, ""fraction_human"": 0.0545, ""scanned_at"": ""2026-08-28T14:57:11"", ""status"": ""ok""}",AI,Blog / opinion,,443,100,"Claude 4 Sonnet, opinion column prompt",2026-08-09,0.8353,0.1102,0.0545,AI,AI Generated
R162,C057,Pangram,4.0,2,2026-08-28,2026-08-28T14:59:09,71,ok,fraction_ai,0.903,90.3% AI · AI,AI,,,"{""detector"": ""Pangram"", ""version"": ""4.0"", ""stage"": ""STAGE_SUCCESS"", ""headline"": ""AI Generated"", ""prediction"": ""We believe that this text is AI-generated."", ""prediction_short"": ""AI"", ""fraction_ai"": 0.903, ""fraction_ai_assisted"": 0.0964, ""fraction_human"": 0.0006, ""scanned_at"": ""2026-08-28T14:59:09"", ""status"": ""ok""}",Hybrid,Blog / opinion,,508,50,2019 newsletter essay + Llama 3.3 70B replacements (50%),2026-08-19,0.903,0.0964,0.0006,AI,AI Generated
